Chemical.Name,DTXSID,CAS,Set,Fup,Mol_Structure,Opera_LogP,padel_CrippenLogP,padel_nBase,Opera_LogWS,padel_XLogP,Opera_LogBCF,padel_AATS1v,padel_AATS0i,padel_ETA_EtaP_F,padel_ZMIC2,padel_maxHBa,padel_minsssN,padel_AATS1i,padel_ETA_dEpsilon_B,padel_GATS1i,padel_ZMIC1,padel_SsssN,padel_nAromBond,padel_AATSC0p,padel_minHBd,padel_LipoaffinityIndex,padel_AATS3v,padel_AATS2i,padel_C2SP2,padel_AATS4v,padel_Kier2,padel_AATS6m,Opera_LogKM,padel_AATS6v,padel_minssCH2,Fup.RF.pred,AD_out
"2,4-d",DTXSID0020442,94-75-7,ToxCast,0.0400,OC(=O)COC1=C(Cl)C=C(Cl)C=C1,0.084319336,0.11912545,-0.490563539,0.434432241,-0.45661088,-0.866329396,1.263638383,-0.607426924,-0.106642651,-0.267674543,-0.098066095,-0.712382893,-0.532371676,1.444752159,-0.565326993,-0.60066344,-0.593899024,-0.35298473,0.231149317,1.922267412,-0.783829508,0.733538371,-0.58807499,-0.072993049,1.173119308,-0.737970425,1.170679646,-0.659638573,0.689401056,-1.081223234,0.049751738,0
"2,4-db",DTXSID7024035,94-82-6,ToxCast,0.0070,OC(=O)CCCOC1=CC=C(Cl)C=C1Cl,0.412051961,0.491087192,-0.490563539,-0.069332273,-0.255533378,-0.847467173,0.545747959,-0.414928579,-0.373408066,-0.387011265,-0.088559002,-0.712382893,-0.535335246,0.479857235,-0.306248917,-0.632580383,-0.593899024,-0.35298473,0.183172205,1.758728581,-0.526331094,-0.333692884,-0.450966367,-0.072993049,0.187090622,-0.337068859,0.102909856,-1.313169961,0.40728393,-0.165901278,0.017569571,0
"2,4-dichlorophenol",DTXSID1020439,120-83-2,ToxCast,0.2300,OC1=C(Cl)C=C(Cl)C=C1,0.229870241,0.061014175,-0.490563539,1.012510217,-0.418032057,-0.013561476,1.955351497,-0.987330642,-0.503100988,-0.375073657,-0.429153808,-0.712382893,-0.93723583,2.154019999,-1.54233586,-0.670913108,-0.593899024,-0.35298473,0.351875817,1.313197569,-0.794801077,1.03586181,-1.443398317,-0.072993049,0.173319889,-1.341237527,-0.434181688,-1.104601341,-0.609524754,-0.549463598,0.149308491,0
"2,4-dihydroxybenzophenone",DTXSID8022406,131-56-6,ToxCast,0.0113,OC1=CC=C(C(=O)C2=CC=CC=C2)C(O)=C1,-0.008485728,-0.307228904,-0.490563539,0.084992956,0.175068635,0.276886744,0.926859655,-0.944353024,0.609420469,-0.269289192,0.390676623,-0.712382893,-1.034366939,1.278918954,-1.660643612,-0.087047182,-0.593899024,0.66127965,-0.287265859,1.079369628,-0.510496439,0.47668667,-1.579264016,1.061006102,0.313483818,-0.598177379,9.36E-05,-0.42954133,0.712818704,-0.549463598,0.019068038,0
"2,4-dinitrophenol",DTXSID0020523,51-28-5,ToxCast,0.0272,OC1=C(C=C(C=C1)[N+]([O-])=O)[N+]([O-])=O,-0.432471255,-0.516098628,-0.490563539,0.328735613,-0.246570621,-0.693318972,0.604137011,0.444803057,0.956953466,-0.464398857,-0.106094985,-0.712382893,2.058483318,2.452727384,-1.450759447,-0.652772117,-0.593899024,-0.35298473,-0.702375148,1.623970523,-1.486425287,0.813793823,-0.479093307,-0.072993049,0.006593539,-0.880202084,1.973363021,-0.999561608,0.382517387,-0.549463598,0.044412713,0
"2,4-di-tert-butylphenol",DTXSID2026602,96-76-4,ToxCast,0.1442,CC(C)(C)C1=CC(=C(O)C=C1)C(C)(C)C,1.293207568,0.675165823,-0.490563539,-0.447269387,1.070564949,1.439844227,-1.092243899,-0.113451574,-1.173051974,-0.02248635,-0.216955492,-0.712382893,-0.606704818,-0.801132907,-0.155867339,-0.410076607,-0.593899024,-0.35298473,-0.31385554,0.596097386,0.634043202,-0.350829312,-0.244316546,-0.526592709,-1.354512179,-0.978172116,-0.529126847,-5.82E-05,-0.539815318,-0.549463598,0.065504426,0
"2,5-bis(2-methylbutan-2-yl)benzene-1,4-diol",DTXSID5044992,79-74-3,ToxCast,0.0166,CCC(C)(C)C1=CC(O)=C(C=C1O)C(C)(C)CC,1.234017501,1.083451284,-0.490563539,-0.431274429,0.974312734,1.864354373,-1.151574757,-0.010896365,-0.987461852,0.183912083,-0.102991032,-0.712382893,-0.412315171,-0.845251287,-0.095020959,-0.228447378,-0.593899024,-0.35298473,-0.354771635,0.265513708,0.565248053,-0.339817204,-0.224779832,-0.526592709,-0.876242551,-0.599916305,-0.66959515,1.962522624,-1.044186365,1.406505295,0.016957979,0
"2,5-di-tert-butylbenzene-1,4-diol",DTXSID8041248,88-58-4,Drug,0.0000,CC(C)(C)C1=CC(O)=C(C=C1O)C(C)(C)C,1.062257642,0.711489542,-0.490563539,0.159820001,0.530851113,1.214766375,-1.060627869,-0.043350976,-0.851612492,0.390621239,-0.168551672,-0.712382893,-0.391409177,-0.724574541,-0.217945627,-0.33171057,-0.593899024,-0.35298473,-0.34982032,0.458558587,0.244892157,-0.211509651,-0.24333735,-0.526592709,-1.20749313,-0.914891017,-0.745543113,-0.265745324,-1.274773542,-0.549463598,0.003815534,0
"2,5-hexanedione",DTXSID8030138,110-13-4,ToxCast,0.9300,CC(=O)CCC(C)=O,-1.430550117,-0.840571125,-0.490563539,1.905387777,-1.277287658,-1.040831187,-1.376395631,0.201665604,-1.453801883,-0.899940096,-0.112911852,-0.712382893,-0.335413085,-1.463427647,0.755852216,-1.280802949,-0.593899024,-1.36724911,-0.462782265,-1.209042569,-1.144849195,-1.732252088,0.386077216,-0.980192369,-1.590530187,-1.022759096,-0.805745584,-1.567074349,-1.175053791,0.303312894,0.818076472,0
"2,6,10-trimethyl-2,6,10-triazaundecane",DTXSID1044564,3855-32-1,ToxCast,0.0383,CN(C)CCCN(C)CCCN(C)C,-2.519021438,-1.01071907,3.25321084,1.723177646,-1.01814708,-0.867448198,-2.627186776,0.869888774,-1.802843411,0.296842446,-2.361312389,1.810214203,1.138865717,-1.463427647,3.937895915,-0.41799299,3.904669032,-1.36724911,-0.636403347,-1.209042569,0.707620211,-1.735840757,2.150424546,-1.433792029,-2.016792897,0.125728722,-0.644540458,2.435977437,-1.169964072,2.004659841,0.137620034,0
"2,6-diethylaniline",DTXSID6027218,579-66-8,ToxCast,0.0896,CCC1=CC=CC(CC)=C1N,0.068611036,0.267113971,-0.490563539,0.640785475,0.094014138,0.135587781,-0.968487417,-0.038257283,-1.104638041,-0.90611418,-1.354398371,-0.712382893,-0.054390945,-0.564969813,-0.558795787,-1.108772687,-0.593899024,-0.35298473,-0.330584408,0.546473494,-0.079034664,-0.76585408,-0.256326711,-0.526592709,-0.508794893,-0.971616845,-0.905535799,-1.229660024,-1.74308421,1.651195553,0.104941304,0
"2,6-dimethylaniline",DTXSID8026307,87-62-7,ToxCast,0.4311,CC1=CC=CC(C)=C1N,-0.434523549,-0.216336176,-0.490563539,1.201906204,-0.349447483,-0.619478877,-0.740762128,-0.108129315,-0.890793535,-1.086231002,-1.418763512,-0.712382893,0.092707732,-0.265743388,-0.876565447,-1.271140754,-0.593899024,-0.35298473,-0.324454588,0.706723455,-0.42173021,-0.210184954,-0.306038052,-0.526592709,-1.292694622,-1.341237527,-1.030936348,-1.136329524,-2.595767676,-0.549463598,0.426715518,0
"2,6-dimethylphenol",DTXSID9024063,576-26-1,ToxCast,0.2086,CC1=CC=CC(C)=C1O,-0.133828851,-0.509204797,-0.490563539,1.188600407,-0.323338582,-0.342018183,-0.490354392,-0.405336807,-0.850960154,-1.059969893,-0.399206821,-0.712382893,-0.6654274,-0.031915974,-0.854445069,-1.251280191,-0.593899024,-0.35298473,-0.26837847,1.183021951,-0.533855089,-0.14948133,-0.520062757,-0.526592709,-1.310165297,-1.341237527,-1.030936348,-1.168155892,-2.595767676,-0.549463598,0.222849579,0
"2,6-dinitrotoluene",DTXSID5020528,606-20-2,ToxCast,0.1310,CC1=C(C=CC=C1[N+]([O-])=O)[N+]([O-])=O,-0.329088276,-0.512980671,-0.490563539,0.227447354,-0.162008959,-0.205156972,0.26202362,0.294485744,0.734017001,-0.334199265,-0.05980994,-0.712382893,1.357133036,1.50885357,-1.140571834,-0.730076683,-0.593899024,-0.35298473,-0.602627432,-1.209042569,-1.146963776,0.858701531,-0.263542408,-0.299792879,0.16928131,-0.880202084,0.657089534,-0.926110257,-0.782080961,-0.549463598,0.125576692,0
"2,6-di-tert-butylphenol",DTXSID6027052,128-39-2,ToxCast,0.0195,CC(C)(C)C1=CC=CC(=C1O)C(C)(C)C,1.237015461,0.675165823,-0.490563539,-0.955944197,0.988341397,1.573191128,-1.092243899,-0.113451574,-1.148752389,0.144208435,-0.094376404,-0.712382893,-0.606704818,-0.801132907,-0.155867339,-0.410076607,-0.593899024,-0.35298473,-0.31385554,0.221522185,0.5980196,-0.309551893,-0.244316546,-0.526592709,-1.231783215,-0.978172116,-0.688125062,0.38548075,-0.90546224,-0.549463598,0.023912284,0
2-[4-(diethylamino)-2-hydroxybenzoyl]benzoic acid,DTXSID4027604,5809-23-4,ToxCast,0.0052,CCN(CC)C1=CC(O)=C(C=C1)C(=O)C1=C(C=CC=C1)C(O)=O,0.384615383,0.092670493,-0.490563539,-0.54046805,0.34419196,-0.933049553,0.00961161,-0.38019841,0.837779492,-0.175041081,0.575501166,1.582132271,-0.423286959,0.275874607,-0.29668653,0.100426205,0.734538948,0.66127965,-0.331279112,0.567484159,0.116466083,0.24543304,-0.356099348,0.834206272,0.638173917,0.280107212,-0.23555781,-0.60326032,-0.073855672,1.127221184,0.021456088,0
2-amino-5-azotoluene,DTXSID1020069,97-56-3,ToxCast,0.0070,CC1=C(N)C=CC(=C1)N=NC1=C(C)C=CC=C1,0.172199405,0.863740224,-0.490563539,-0.06023512,0.773624918,0.782474366,-0.006871741,-0.229774719,0.166442288,-0.55929036,-1.39968035,-0.712382893,0.05318274,0.305978913,-1.054936809,-0.232850001,-0.593899024,0.66127965,-0.364419634,0.79146075,0.285543472,0.056069519,-0.499476708,0.834206272,-0.605040416,-0.416740139,-0.004528822,0.192983344,1.100645453,-0.549463598,0.022218926,0
2-aminoanthraquinone,DTXSID6020068,117-79-3,ToxCast,0.0305,NC1=CC=C2C(=O)C3=C(C=CC=C3)C(=O)C2=C1,0.263462055,-0.442912462,-0.490563539,-1.518233036,-0.185390064,0.508864343,1.512334051,-1.091512428,0.767612401,0.146622647,0.466227098,-0.712382893,-1.077980944,1.289299749,-1.893522462,0.030750306,-0.593899024,0.66127965,-0.358132264,0.921648964,-0.486135066,1.386707098,-1.677378199,0.834206272,0.936063281,-0.851282138,-0.175433245,-1.208704312,0.442763451,-0.549463598,0.039434024,0
2-anisidine,DTXSID5023877,90-04-0,ToxCast,0.4532,COC1=CC=CC=C1N,-0.779812688,-0.55466308,-0.490563539,1.436023064,-0.691980668,-0.615920821,-0.700753875,-0.010897974,-0.535636339,-1.287229734,-1.469615456,-0.712382893,0.554039271,0.254593977,-0.507539136,-1.274057236,-0.593899024,-0.35298473,-0.387779963,1.002184321,-0.708841759,-0.344356361,0.035368376,-0.072993049,-0.902182476,-1.205634149,-0.988571461,-1.041989629,-2.203289477,-0.549463598,0.471280741,0
2b(m-f),,,Drug,0.4900,Fc1cc2c(N(C=C(C(O)=O)C2=O)c2cc(F)ccc2)cc1N1CCNCC1,-1.50515994,0.201598741,0.757361254,0.086084362,0.248719115,-0.787232272,0.530940329,0.266237244,1.26750706,-0.077066288,1.218231187,0.874128247,0.258628397,0.853306346,-0.699012292,0.22343475,1.533992371,0.66127965,-0.331009533,0.071871881,0.731085648,0.37972268,0.055869621,1.287805932,0.759199551,0.307425216,0.318895227,-0.845210051,1.042091068,0.729347222,0.523267633,0
2-benzylideneoctanal,DTXSID4026684,101-86-0,ToxCast,0.0098,CCCCCCC(C=O)=CC1=CC=CC=C1,0.738480951,0.643075661,-0.490563539,0.119600818,1.484020818,1.471126139,-0.641396243,-0.376740713,-0.926549804,-0.655897546,0.092153083,-0.712382893,-0.977369293,-0.523965672,-0.36915393,-0.491489761,-0.593899024,-0.35298473,-0.254769931,-1.209042569,0.551714329,-1.348590702,-0.54848841,-0.072993049,-0.913977802,0.323343071,-0.436378595,0.855034081,-0.297517485,1.380745603,0.014015405,0
2c(p-f),,,Drug,0.6900,Fc1cc2c(N(C=C(C(O)=O)C2=O)c2ccc(F)cc2)cc1N1CCNCC1,-1.467649392,0.201598741,0.757361254,0.087594157,0.248719115,-0.787232272,0.530940329,0.266237244,1.247447671,0.047875606,1.218005,0.948144451,0.258628397,0.853306346,-0.699012292,0.22343475,1.585294613,0.66127965,-0.331009533,0.067756322,0.728274871,0.37972268,0.055869621,1.287805932,0.74274367,0.307425216,0.282625652,-0.850967062,1.003633326,0.751834793,0.608523158,0
2-chloro-n-phenylacetamide,DTXSID3041409,587-65-5,ToxCast,0.4010,ClCC(=O)NC1=CC=CC=C1,-0.517921177,-0.116199231,-0.490563539,0.94637338,-0.236828494,-0.595053382,0.351774419,-0.345772054,-0.504731832,-0.669531044,0.093930001,-0.712382893,-0.11638062,0.586260387,-0.252104894,-0.88982048,-0.593899024,-0.35298473,-0.018603824,0.686630386,-0.599872471,-0.4449498,-0.383094723,-0.072993049,-0.283629606,-0.798591201,0.138969589,-1.04538428,-0.060653081,0.920477671,0.34031408,0
2-ethyl-3-hydroxy-4h-pyran-4-one,DTXSID5041516,4940-11-8,ToxCast,0.6056,CCC1OC=CC(=O)C1=O,-1.130058791,-1.112944187,-0.490563539,1.830697479,-1.04425598,-1.012246207,-0.261631998,-0.176922508,-0.792372059,-1.334911803,0.070661389,-0.712382893,-0.53501788,-0.555108058,0.168629409,-1.391974137,-0.593899024,-1.36724911,-0.394425089,-1.209042569,-1.153194161,-0.870927318,-0.093136842,-0.753392539,-0.657040895,-1.161446626,-0.902454133,-0.93425446,-1.738231409,0.629648642,0.568885994,0
2-ethylhexyl 4-(dimethylamino)benzoate,DTXSID7029320,21245-02-3,ToxCast,0.0000,CCCCC(CC)COC(=O)C1=CC=C(C=C1)N(C)C,0.577608142,0.549494053,-0.490563539,-0.673466192,0.860914376,0.919418147,-1.228717299,0.068494466,-0.778020626,-0.448298785,0.404382944,1.543991118,-0.224326111,-0.842396568,0.940941355,-0.405353844,0.712456655,-0.35298473,-0.379530659,-1.209042569,0.905924123,-1.134306702,0.387203571,-0.299792879,-1.017221381,0.526579142,-0.425580544,0.123761702,-0.426799201,0.591086679,0.00835012,0
2-hydroxy-4-(octyloxy)benzophenone,DTXSID9027441,1843-05-6,ToxCast,0.0000,CCCCCCCCOC1=CC(O)=C(C=C1)C(=O)C1=CC=CC=C1,2.032706626,1.139092985,-0.490563539,-1.56599937,1.790313291,0.891998588,-0.382876824,-0.397631807,-0.140645762,0.143978157,0.514007743,-0.712382893,-0.825320015,-0.268079067,-0.444135474,0.56992212,-0.593899024,0.66127965,-0.275217771,0.649568468,0.998424013,-1.005760329,-0.577551828,1.061006102,-0.474579111,0.981038827,-0.31970627,0.109214943,-0.050039592,0.813725184,0.001406066,0
2-mercaptobenzimidazole,DTXSID9025536,583-39-1,ToxCast,0.3997,S=C1NC2=CC=CC=C2N1,-0.480212252,-0.253928054,-0.490563539,0.683883547,-0.430501979,-0.955269691,0.87423459,-0.706250076,-0.626637471,-0.612790957,-2.113268355,-0.712382893,0.454936654,0.77778606,-1.05851702,-0.879790505,-0.593899024,-0.35298473,0.788928008,0.467667447,-0.755865872,0.1144748,-0.761564807,-0.072993049,-0.21644311,-1.383749848,-0.761927207,-1.132092614,-1.48612925,-0.549463598,0.320706108,0
2-methoxy-4-propylphenol,DTXSID2047199,2785-87-7,ToxCast,0.0707,CCCC1=CC(OC)=C(O)C=C1,0.017272007,-0.103798917,-0.490563539,0.782499715,-0.096541866,-0.417652344,-0.871661772,-0.153197339,-0.783402414,-1.309864311,-0.378412387,-0.712382893,-0.362578731,-0.278200343,-0.083466213,-1.180889919,-0.593899024,-0.35298473,-0.336931638,1.267910598,-0.295229717,-0.728919647,-0.058511182,-0.299792879,-0.647813188,-0.773435982,-0.636865044,-0.859850872,-0.988469916,1.644750148,0.094092409,0
2-methoxy-5-nitroaniline,DTXSID0020943,99-59-2,ToxCast,0.3359,COC1=C(N)C=C(C=C1)[N+]([O-])=O,-0.55344528,-0.397768835,-0.490563539,0.071627792,-0.736015082,-0.670630144,-0.400137681,0.400965535,0.327692054,-1.009891374,-0.093822522,-0.712382893,1.607860801,0.902096084,-0.581238337,-1.149559621,-0.593899024,-0.35298473,-0.569647655,1.169111365,-1.049724058,0.437282891,0.2243855,-0.072993049,-0.348723867,-0.928580474,-0.478857091,-1.198387703,-1.614706565,-0.549463598,0.327498591,0
2-methoxyphenol,DTXSID0023113,90-05-1,Drug,0.5688,COC1=C(O)C=CC=C1,-0.725779291,-0.557904992,-0.490563539,1.369481576,-0.665871767,-0.325536055,-0.41853298,-0.337351559,-0.502897132,-1.139470983,-0.463076433,-0.712382893,-0.26615107,0.580810469,-0.443059799,-1.169235852,-0.593899024,-0.35298473,-0.328727205,1.523553118,-0.806385488,-0.260311162,-0.1935529,-0.072993049,-0.747878688,-1.205634149,-0.976467207,-0.704847616,-2.091152848,-0.549463598,0.48277518,0
"2-methyl-4,6-dinitrophenol",DTXSID1022053,534-52-1,ToxCast,0.0026,CC1=C(O)C(=CC(=C1)[N+]([O-])=O)[N+]([O-])=O,-0.234870012,-0.476656953,-0.490563539,0.13610417,-0.202925893,-0.871463378,0.254380701,0.407280027,0.950267003,-0.516880068,-0.062059908,-0.712382893,1.668002837,1.600983129,-1.188407158,-0.823200816,-0.593899024,-0.35298473,-0.644585109,1.373579959,-1.37858382,0.984412255,-0.260774292,-0.299792879,-0.11103799,-0.828177874,0.225545683,-1.190584553,-0.941272841,-0.549463598,0.028118971,0
2-methylaniline,DTXSID1026164,95-53-4,ToxCast,0.7132,CC1=C(N)C=CC=C1,-0.651052674,-0.229694761,-0.490563539,1.5018205,-0.393092212,-0.673643211,-0.566619258,-0.161560869,-0.842153593,-1.39181282,-1.465637835,-0.712382893,0.20519494,-0.029839815,-1.100889291,-1.350452129,-0.593899024,-0.35298473,-0.32417894,0.831918737,-0.591687077,-0.623539569,-0.518243903,-0.299792879,-1.6357797,-1.394232338,-1.030936348,-0.99972441,-2.595767676,-0.549463598,0.587696114,0
2-methylphenol,DTXSID8021808,95-48-7,ToxCast,0.3800,CC1=C(O)C=CC=C1,-0.330076831,-0.522563382,-0.490563539,1.53872657,-0.366983311,-0.183227674,-0.258376143,-0.517834236,-0.805337274,-1.364791757,-0.482241335,-0.712382893,-0.68806007,0.29118628,-1.091656641,-1.333576625,-0.593899024,-0.35298473,-0.259804065,1.433412515,-0.694741256,-0.566465223,-0.800610998,-0.299792879,-1.623076339,-1.394232338,-1.030936348,-0.507835536,-2.595767676,-0.549463598,0.371255625,0
2-naphthalenol,DTXSID5027061,135-19-3,ToxCast,0.0000,OC1=CC2=C(C=CC=C2)C=C1,-0.04179907,-0.012214899,-0.490563539,0.63221732,0.32042117,0.903616062,0.892477548,-1.12930848,-0.226428191,-0.730864779,-0.421207414,-0.712382893,-1.353571521,0.970090293,-1.741137333,-0.680692723,-0.593899024,0.492235587,-0.236484606,1.335368428,-0.253510324,0.214274644,-1.701977367,0.380606611,-0.372582001,-1.225447869,-0.664913054,-1.201085396,-1.309880617,-0.549463598,0.014704693,0
2-naphthylamine,DTXSID2020921,91-59-8,ToxCast,0.1099,NC1=CC2=C(C=CC=C2)C=C1,-0.133583088,0.280653722,-0.490563539,0.367473349,0.294312269,0.44305733,0.588144851,-0.795902403,-0.253174043,-0.761730375,-1.435536047,-0.712382893,-0.598769292,0.612731415,-1.75469905,-0.682274972,-0.593899024,0.492235587,-0.279675229,0.840969138,-0.137836163,0.126464574,-1.41632148,0.380606611,-0.560256883,-1.225447869,-0.739730126,0.066707981,-1.293022543,-0.549463598,0.103084937,0
2-tert-butyl-4-ethylphenol,DTXSID4044581,96-70-8,ToxCast,0.0454,CCC1=CC(=C(O)C=C1)C(C)(C)C,0.667875547,0.324705587,-0.490563539,0.237386098,0.63645577,0.897760575,-0.969277226,-0.173084036,-1.126776757,-0.870151716,-0.266194029,-0.712382893,-0.61870191,-0.653466093,-0.30973116,-0.843972722,-0.593899024,-0.35298473,-0.301838759,0.759617753,0.216087269,-0.524468148,-0.308423641,-0.526592709,-1.116550101,-1.000572732,-0.741203062,-0.688897644,-1.074602052,1.62928118,0.032401047,0
2-tert-butyl-4-methoxy-phenol,DTXSID7040788,121-00-6,ToxCast,0.0722,COC1=CC=C(O)C(=C1)C(C)(C)C,0.315427922,0.060680448,-0.490563539,0.462162436,0.033612951,0.031187523,-0.96020418,-0.117213191,-0.730726131,-0.685269562,-0.282265225,-0.712382893,-0.381420908,-0.430538514,-0.00717424,-0.961328146,-0.593899024,-0.35298473,-0.340495816,0.870902449,-0.09831596,-0.15555467,-0.025253541,-0.299792879,-1.064137782,-1.000572732,-0.715816068,-0.806933248,-1.215864285,-0.549463598,0.082907577,0
2-tert-butyl-4-methylphenol,DTXSID2020212,2409-55-4,ToxCast,0.0272,CC1=CC(=C(O)C=C1)C(C)(C)C,0.467671536,0.069938968,-0.490563539,0.718797898,0.414724959,0.673440035,-0.888031388,-0.212484064,-1.04543838,-0.948340949,-0.293826647,-0.712382893,-0.626628558,-0.553031899,-0.408008828,-1.014882108,-0.593899024,-0.35298473,-0.294667028,0.84137794,0.042677679,-0.323623757,-0.33154239,-0.526592709,-1.318754226,-1.164911691,-0.902299418,-1.255205651,-1.480834284,-0.549463598,0.031976048,0
2-tert-butyl-5-methylphenol,DTXSID2026529,88-60-8,ToxCast,0.0264,CC1=CC(O)=C(C=C1)C(C)(C)C,0.464386445,0.069938968,-0.490563539,0.718290174,0.414724959,0.673440035,-0.888031388,-0.212484064,-1.033655527,-0.852001987,-0.277514383,-0.712382893,-0.626628558,-0.553031899,-0.408008828,-1.014882108,-0.593899024,-0.35298473,-0.294667028,0.792412671,0.037879675,-0.323623757,-0.33154239,-0.526592709,-1.344277945,-1.164911691,-0.820620832,-1.250926181,-1.594680958,-0.549463598,0.031780824,0
2-tert-butylphenol,DTXSID2026525,88-18-6,ToxCast,0.0001,CC(C)(C)C1=C(O)C=CC=C1,0.383292486,0.056580383,-0.490563539,0.599280672,0.288856678,0.743907103,-0.787286549,-0.261340092,-0.999326247,-0.86763391,-0.329826127,-0.712382893,-0.636457581,-0.425348116,-0.526351554,-0.980846713,-0.593899024,-0.35298473,-0.28662269,0.952662632,-0.132327607,-0.492618346,-0.46834667,-0.299792879,-1.360393707,-1.225447869,-0.97374375,-1.287825983,-2.065922107,-0.549463598,0.016265147,0
"3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl methacrylate",DTXSID3047558,2144-53-8,ToxCast,0.0265,CC(=C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.881088962,1.169504981,-0.490563539,-1.656317531,1.482462078,0.913066093,0.395409641,5.267520871,1.656545054,2.989044356,0.773617699,-0.712382893,2.86991823,-0.445850187,-0.415273363,2.338113586,-0.593899024,-1.36724911,-0.195978968,-1.209042569,1.582902798,0.179024929,4.057216891,-1.433792029,0.23324694,0.048339474,1.389903082,1.781018801,0.476483245,-6.107499652,0.017405543,1
"3,3',5,5'-tetrabromobisphenol a",DTXSID1026081,79-94-7,ToxCast,0.0011,CC(C)(C1=CC(Br)=C(O)C(Br)=C1)C1=CC(Br)=C(O)C(Br)=C1,2.175045381,1.749668996,-0.490563539,-0.568315498,1.229556461,1.660645722,1.859686293,-1.285669984,-0.39000191,4.246605491,-0.142350992,-0.712382893,-1.351312488,0.675535227,-1.701427674,2.43741847,-0.593899024,0.66127965,2.391546902,0.541744842,0.304046882,2.059935456,-1.444055128,0.834206272,1.079393237,-0.417873627,1.861378077,0.337969293,1.371774251,-0.549463598,0.002038587,0
"3,3'-dimethoxybenzidine",DTXSID3025091,119-90-4,ToxCast,0.3343,COC1=CC(=CC=C1N)C1=CC(OC)=C(N)C=C1,-0.303266023,0.068070101,-0.490563539,-0.212693758,-0.501034979,0.524285163,-0.258646851,-0.157846466,0.514138369,-0.039283787,-1.387902518,-0.712382893,0.387095399,0.434960295,-0.742537603,-0.223981148,-0.593899024,0.830323713,-0.370883129,0.894517957,-0.007495089,0.711048146,-0.197347891,0.834206272,0.175550912,-0.367506551,-0.290735116,-0.664785644,-0.185035702,-0.549463598,0.249240524,0
"3,3'-dimethoxybenzidine dihydrochloride",DTXSID1020485,20325-40-0,ToxCast,0.2014,COC1=CC(=CC=C1N)C1=CC(OC)=C(N)C=C1,-0.303266023,0.068070101,-0.490563539,-0.212693758,-0.501034979,0.524285163,-0.258646851,-0.157846466,0.514138369,-0.039283787,-1.387902518,-0.712382893,0.387095399,0.434960295,-0.742537603,-0.223981148,-0.593899024,0.830323713,-0.370883129,0.894517957,-0.007495089,0.711048146,-0.197347891,0.834206272,0.175550912,-0.367506551,-0.290735116,-0.664785644,-0.185035702,-0.549463598,0.249240524,0
"3,3'-dimethylbenzidine dihydrochloride",DTXSID6020511,612-82-8,ToxCast,0.1154,CC1=CC(=CC=C1N)C1=CC=C(N)C(C)=C1,-0.170448787,0.956759265,-0.490563539,0.59182091,0.096741934,0.414069219,-0.093653184,-0.327110084,0.084696199,-0.257764359,-1.384353462,-0.712382893,0.017562221,0.128986353,-1.348728594,-0.377483706,-0.593899024,0.830323713,-0.310110624,0.694823754,0.264296671,0.416803178,-0.759579291,0.380606611,-0.410975631,-0.717019802,-0.300265258,-0.0230099,0.20863417,-0.549463598,0.131739316,0
"3,4-dichloronitrobenzene",DTXSID8024999,99-54-7,ToxCast,0.0000,[O-][N+](=O)C1=CC=C(Cl)C(Cl)=C1,0.251774734,0.181584701,-0.490563539,-0.078617033,-0.086799739,0.769482651,2.137230029,-0.512156832,0.137902506,0.010698806,-0.082375111,-0.712382893,0.173279566,2.821245617,-1.57124612,-0.515466134,-0.593899024,-0.35298473,0.11753566,-1.209042569,-0.886014081,1.768822566,-1.013390539,-0.072993049,0.591295533,-1.111205106,8.700507357,0.923731689,3.72015717,-0.549463598,0.025622076,1
